key,source,Translation
AF7A2D6540BACD67589B49A89B511657,"Une corde en tissu utilisée dans l'artisanat.",
7A9E1CAE4FCBD1849895F89FB60AF8BB,"Une corde en tissu. Utile pour l'artisanat.",
D01B7F3143C64CA886A83DAF812C55DA,Un flacon trouble avec une étiquette qui indique « Nectar Mortuorum »<cf><cf>...et griffonné à la hâte en dessous : « Donum immortalitatis »,
F6541DB34A5B6891774C31A14AAF6EBD,"Un club utilisé en golf. Tu t'attends à quoi ?",
EE9C0C8041D6E3F362C967A5AFF445DC,Une noix de coco.,
295D8C9644142F25F1E908AAE4A44F2A,"Une cafetière typiquement vue à l'extérieur, dans les campings.",
126E9BC2443CBD767952B68FD1433AFC,Un collier spécialement conçu pour les animaux de compagnie.,
7D7B41094E243A0B2DEE829405673D3A,Un ensemble de pièces de freinage pour une voiture.,
BE0E139A44C983290E037791659FA8FD,Un ensemble de pièces de freinage pour une voiture.<cf><cf>Peut être installé dans une voiture avec les outils appropriés.,
5193B26D454DEF3E844C4E95344FAABA,Une collection de composants électriques raffinés.,
E826EFD64129BE66FDC7E8AA8DCBABC4,"Une collection de restes électriques raffinés, combinés en composants utiles.",
8B47416E482BCC0E8268AAA10D8E4222,"Une collection d'éléments électriques avancés et raffinés.",
F3141F5347C30A477FA97282C7A5FC63,"Une collection d'éléments électriques avancés et raffinés.",
7D8911B14B7C4E44490E3487E3EC23B0,Une collection de pièces techniques qui peuvent être utilisées dans des recettes avancées. Difficile à trouver de nos jours.,
781F84004EF72EC3A203BCAFA2397B35,Une collection de divers morceaux de pièces en plastique.,
70B5DED3415CEEED2ADD698414894706,Une collection de divers morceaux de caoutchouc. Connue pour son élasticité et sa résistance.,
03D3C0F148FA46D66290D5904CB56C5D,Une collection de divers morceaux et pièces en acier.,
BE8487034F0063B0A768EBADE77CAB51,Un peigne.,
E033753B41B3AB93C67F89A418C18EE7,Un couteau de combat.,
5979683A4E4E255445EB17A0325696CC,"Un endroit confortable pour se reposer, parfait pour les voyages en camping !",
207B26EB4013548D263A2F90C3D5DE3F,Un endroit confortable pour se reposer.,
BD3A06E848A72CC59BDC68AEB587B45A,Un endroit confortable pour se reposer.,
14481D5343CBEBDEE121C082A2DC2141,Un tranchant commercial pour la viande.,
52789ADB41B7AF19B059429FA7CEB6C4,Un fabricant commercial de pâtes.,
14100B06423BEA9323729B86A8DCD991,Un jouet physique courant.,
9CA0E16C42376E9C7604CEB74D6EE7A7,Un petit fusil mitrailleur bullpup compact.,
179870734A92A97F11203FAC14B9D203,"Une boussole, utilisée pour déterminer votre direction.",
DD1C11E044067833F2E16F849DAEE56C,"Une boussole, utilisée pour déterminer votre direction.<cf><cf>Lorsqu'équipée, active une boussole sur votre ATH.",
86ADEE7240816AB770FA2A8E2E384840,Un contenant rempli de beurre.,
B4111D284705D5D47DE8D5BF360DCDF0,Un contenant de crème pour les brûlures.<cf><cf>Utilisé pour réduire la sévérité des brûlures,
1EE1CACB426C5609FC3DCDB5E4712839,Un contenant de lingettes de nettoyage.<cf><cf>Utilisé pour désinfecter les plaies.,
D92C8A134599119EEEE2C8983F26FEA0,Un contenant de lingettes de nettoyage.<cf><cf>Utilisé pour désinfecter les plaies.,
93905D314F97A847DC8C8CB74683D9AC,Un pot de fromage blanc.,
480BB22F463EB9577559E4A79892F599,"Un contenant d'algues séchées.",
D51D06464B852A68E9CF24BDC3BAE03B,Un contenant de vers de terre utilisés comme appâts pour la pêche.,
4C6A7F8449263979A239E79B630D62C0,Un contenant de caviar coûteux.,
7D9672AE48D72B315F82C2A363BA3284,Un contenant de pommade pour cheveux.,
5BCF2175408931A9A6AB34A909FDF5B8,"Un contenant de crème glacée, probablement fondue.",
F1A968C547C4DDEF7426D5A2F0F6D132,"Un contenant de truffes blanches, un champignon qui pousse sous terre.",
A9CA97EA477D508443F84C96163813A5,Un magasin de proximité et station-service.,
857C249640E499780A4CBABB359DB8FD,"Un magasin de proximité et une station-service. Le Sammy's Day Off est un endroit préféré par les locaux.",
5569F9B6419BD01ED7C3CE92FD3C1A50,Une saucisse cuite placée dans un pain vapeur.,
B427895B47578EA271E1E6979C83CBFE,Une saucisse cuite placée dans un pain vapeur.,
14CDCF614F767A4236A19B969DC4B029,Un lingot de cuivre.<cf><cf>Utile en fabrication.,
CB8FB3644CE6C4E83B6F9193268EEAD3,Un maïs.,
3A1A4C3943CB3F8953AC0B932001F19F,Un bonnet en coton.,
E4D362C843EA7FA49AD5C89598470EDB,Un canapé.,
D82C1A0A49E75528E8A0008B336D49AD,Un tribunal et un centre communautaire.,
B91C0BDB45D06FF80AA018B308B8CEA2,"Un panneau de salle d'audience pour l'accusé.",
64DDD2FC42AE2431E5E666868AE7A4E8,"Un panneau de salle d'audience pour le procureur.",
144A6DC74A0F80AA01EF1A86E2CCC66D,"Un panneau de salle d'audience pour témoin.",
3A9F9EA8441AEF040E17148C41D148E0,"Une surface de fabrication, utilisée pour construire des objets avancés.",
A67419B446EC2328ADEC2BA1137ECDC5,"Une surface de fabrication, utilisée pour construire des objets simples.",
2E4EB2E243174881D3F6C094FD514784,Une barre de bonbon crémeuse.,
06D2E13D454ED64F7CCCCDA793AC610C,Un snack de riz croustillant et sucré.,
4BA48AAD40C94E8BD626FDBCC4A87BCD,Un croissant.,
F9EA128C4662D748AA1F01A993A51284,Une tranche de concombre.,
2AABCA65409FE4516077BFB76D834041,Un concombre.,
A1A8A1CF4D3BFF3F5239A5A3E1626145,Une cible à fléchettes.,
6325501741EDD4B48A2F818D6EBD3331,Un oiseau mort.,
9A09CFE040F2B580D4ADFF97BD96AAAD,Un dépôt.,
8BE932444CAB17A2D3EBE5852E4903A6,Un appareil qui apparaît sur votre boussole quand vous êtes à proximité.,
B12206CB43C7113F3BCAD09D2D40EA87,"Un expérience difficile et frustrante adaptée aux joueurs qui aiment souffrir. Démarre le jeu en Automne, 6 mois après l'apocalypse",
B78B870F4FCB38201D9F80B2DDDF0A2E,Une table à manger.,
1C43300448350362B4504A8CCB6EAF0C,Un bras démembré.,
4E93C65E44AD43CE039B408C5BE7A3E8,Une jambe démembrée.,
B41279154522622281CFCAB9D4E59151,Un masque anti-poussière.,
42DD7CB24BDDF0C2BC3059A9D1CECE8F,"Un restaurant appartenant à une famille, équipé d'une bar et d'un scène pour musiciens. La famille vivait en haut.",
BA7F527B4A871EB80328C392EBD0A129,"Un restaurant appartenant à une famille, équipé d'une bar et d'un scène pour musiciens. La famille vivait en haut.",
C73D4B29451C750442549B85E26CC421,Une veste de smoking élégante pour les occasions spéciales.,
44353E254A5410A03EFB40B40E31753E,Une ferme sur les faubourgs de Dannemora.,
F3F361494265C03755AA52A82A142D01,Un entrepôt agricole.,
4313C3B74D5D854A0D61D4A1F5D44393,Un foie gras de canard. Un délice français.,
0D879DC84A22B5D03A53B2BFB1B313C5,Un lieu de repos final pour quelques âmes malchanceuses.,
696C56C3455D70B5290121A1E7272515,Un lieu de repos final pour quelques âmes malchanceuses.,
DAD0D73844A7B9C389691AA15AB13A8D,"Une tour d'observation incendie dominant le lac Chazy.",
2A36B76445D7DD54ABAB789D08605E1B,"Une tour d'observation incendie située à côté d'une voie ferrée.",
E97A6B7A44D7925E6EA95A8856467BF1,"Une tour d'observation incendie située sur le mont Johnson.",
2E9DAC5D4BDC1B386860C18B89569F25,"Une tour d'observation incendie située sur le mont Seine.",
8FFB8D9A41F232B5F0A17E8CCDCA2D2B,"Une tour d'observation incendie située au sud-ouest de Dannemora.",
A3B4F54F4F77C98DC06CFAA53C650F47,"Une tour d'observation incendie dominant quelques débris.",
BF36615247A4911A3DFEA2960A78DD4B,"Un feu d'artifice. Placez-le et allumez-le avec un briquet pour faire un bruit fort et un spectacle lumineux.<cf><cf>Tu es sûr de vouloir faire autant de bruit ?",
6CBB9874400E76C6EAABB499CA29DC12,Un magasin de pêche et un quai.,
8A0BAF2E4F86406016C676936B298F57,Une pâte feuilletée qui a plusieurs usages.,
301380004D30CDB5C93CA9AAC4DDDC0A,Une lampe de poche.,
4CA1F1234CA557A8DAE530BDBBACDD75,Une lampe de poche.,
0CB7FE0140AC988D44B7368041C1704D,Un projecteur.,
3540037240A1E4231B316A8E8B5D4828,"Une chemise fluide à manches décolletées. Parfaite pour les jours d'automne venteux.",
E6A5F47D48A272C60E264B9412E80FB2,Un pull-over doux et trop large.,
617D09BB4EB6FA1A560F8983E98691E3,Un dossier plein de documents sans importance.,
F4EDCC494D7F574A3C9B758896401A38,Une porte fortifiée en briques de calcaire.,
1377FAB5407C1DEC3D1F5491C32DB37E,Une porte fortifiée en briques de calcaire.,
9713B6714E6E4CD2344BBC920B11C10E,Une porte fortifiée en briques de calcaire.,
81E20D71452BF0ECDDC4B1B4C17CDE60,"Une porte fortifiée en briques de calcaire.<cf><cf>Un volet de fenêtre installé permet également de voir l'extérieur.",
0E9C16174331763E4639998C42461C4C,Une porte fortifiée en bois renforcé.,
4860191F4F59E604BAAE64B117BEAAF1,Une porte fortifiée en bois renforcé.,
8C5401C84E995C885EA473AD8AC415E3,Une porte fortifiée en bois renforcé.,
36FBBDC4404960FFE7F8A8B19C90BF0B,"Une porte fortifiée en bois renforcé.<cf><cf>Un volet de fenêtre installé permet également de voir l'extérieur.",
2281D70B4E455B0A097F93B7F77CE821,Une porte fortifiée en métal recyclé.,
321EB19A485BD534410D0E89F29D4BC9,Une porte fortifiée en métal recyclé.,
437E28E04ED377990A84D6AF058A54C0,Une porte fortifiée en métal recyclé.,
68E9C4E7436B40A6716EF2987DA2367A,"Un portail fortifiée en métal recyclé.<cf><cf>Un volet de fenêtre installé permet également de voir l'extérieur.",
47436DAE469E8E130319D9B041F2A756,"Un portail de clôture fortifiée en briques de calcaire.<cf><cf>Peut être utilisée comme entrée de votre barrière. Peut recevoir une porte par la suite, si désiré.",
8D25E252467D4F3855130BA6F10D693D,"Un portail de clôture fortifiée en bois renforcé.<cf><cf>Peut être utilisée comme entrée de votre barrière. Peut recevoir une porte par la suite, si désiré.",
5253EF6149BFD5FFA54755B2E9A486B6,"Un portail de clôture fortifiée faite de métal recyclé.<cf><cf>Peut être utilisée comme entrée de votre barrière. Peut recevoir une porte par la suite, si désiré.",
5D0D9DC643E5B3557F7A9FBF649E287D,Une clôture fortifiée en briques de calcaire.<cf><cf>Peut être mis contre les barrières pour créer des tours de garde artisanales.,
A312239B43C813A331D1A4AAD4BADBFE,Une clôture fortifiée en briques de calcaire.<cf><cf>Peut être utilisé comme mur de périmètre extérieur.,
222108F24F9C70DA39524F9CFD524392,Un mur fortifié fait de bois renforcé.,
6EEEF674432AEECB8F293481D14B0F6F,Un mur fortifié fait de bois renforcé.,
EB0423754361DEBA2AB466AF1D9B48EF,Une clôture fortifiée en métal recyclé.,
7CB67E1D4D68DA0F8B23D4BD90E8323F,Une clôture fortifiée en métal recyclé.,
D602B4854ECA85B4A260839E92047FBD,Une porte de garage fortifiée en briques de calcaire.,
0A2209154E4885E5917020B4AFD5C733,Une porte de garage fortifiée en bois renforcé.,
E551BBFF4ED5104CE99D6F82170B5EF7,Une porte de garage fortifiée faite de métal recyclé.,
FCE9B98540C671C02A2FE69C35DC69C1,Une porte de clôture de véhicule renforcée fabriquée en briques de calcaire.,
9F38DDC944DFBB528D4365A42B2082A7,Une porte de clôture de véhicule renforcée fabriquée en bois renforcé.,
FF8BB96E48DD0248BBA8C4B79916E537,Une porte de clôture de taille de véhicule blindée faite de métal recyclé.,
269F43D441F732A9FF8BB5BA8DD103DF,Une fenêtre fortifiée faite de briques de calcaire.,
4488CED54C2EA1B98CEC7E82BCCD8B0A,Une fenêtre fortifiée faite de briques de calcaire.,
1B7E9D8242AC3D8301A893B52A9497A0,Une fenêtre fortifiée faite de bois renforcé.,
2F2B32AA4AFCA53C520F2A8BC19D20E7,Une fenêtre fortifiée faite de bois renforcé.,
3726DEE440BFE3AACB63A6B888DE0202,Une fenêtre fortifiée faite de métal recyclé.,
C22BABDF4975A34E2C1FB7931E677819,Une fenêtre fortifiée faite de métal recyclé.,
8ED02780465F9D89006A1B88CA560E6D,Un élément fondamental de la plupart des fortifications et autres grands projets.,
43BBC7D04C72F9FA601C61A1334A5748,"Une grenade d'fragmentation avec une partie de zombie accrochée. Peut causer une infection.",
8576061644B480495C8334956F477A06,"Une grenade d'fragmentation avec une partie de zombie accrochée. Peut causer une infection.",
A121CCEF44EA87F536B720AE2DFE35FE,"Une grenade d'éclatement.",
6DAE30AD4E618FE9D7FCB3BD4B66FD26,Un saumon frais.,
1AAF216E4F8FB45A906E23BA43B20A31,"Un bagel fraîchement fait, eh bien, c'était le cas.",
17C55A3B42C1C0E28E5FD0ABF7A37800,"Un poisson d'eau douce.",
4B40793642EB300244C7398E90029C3E,"Un saumon d'eau douce.",
6A43B31E4CC9F4D3D0F85A96E2A162A2,"Un poisson blanc d'eau douce.",
3A7AAFE744DD787D899498BF64D12E7B,Un plat frit.,
BF0DE34D4532776D2DF8B784DA52DAF2,Un plat frit.,
F923D5DF43AD36C5A8534C8BE2311722,Un plat frit.,
18EC887F420F4151F874FE9DD8A74B6A,Un chapeau bouclé avec doublure de fourrure.,
952D9D9D435B64E2F91CE8A39F7E200B,Un garage avec divers matériaux civiques.,
096CE05744C4F4B5360A9DA4F681A638,Une houe à jardinage.,
D6B103E942E69CD3448B32AC65CC8803,"Un ail, qui ne doit pas avoir un bon goût seul.",
B654DA704B0FF981D37CE2A2B4E89F33,"Un bidon d’essence, généralement rempli de carburant.",
BE7298A440B6B76043F5D6A59D4DBA2F,Une station-service.,
05A804C148C90793F9D092AD562873B6,Un magasin de produits divers.,
6B202B99451FDE6CE1D7D096C4F766E4,Un bécher en verre généralement utilisé dans les projets de chimie.,
2969B48C413FFAD6A6057194D7321011,Un bol en verre.,
4A2162A046186430274ACA8CB6405D96,Un récipient en verre typiquement utilisé dans les projets de chimie.,
1B5151BC41E6149A5C910B9DF6CCCCE6,Un flacon en verre généralement utilisé dans les projets de chimie.,
1EE401B34431FCD159137CB248A5853C,Un flacon en verre généralement utilisé dans les projets de chimie.,
829867A84F0D2E75708280A05040FD56,Un flacon en verre généralement utilisé dans les projets de chimie.,
7281E4644FC46A6F84CC18B3BCCFE6E7,Un plateau en verre.,
52058F1443EB6344165097AB0B01DD9F,Un Globe terrestre,
F1E6DCDD403209B883F515B18D7DB15C,Une baguette lumineuse. Peut produire de la lumière pendant 5 minutes après activation.,
AAC1321C44AD6F1F942C9FA645B1ED7F,Un circuit de karting.,
3BC809EE464E51D4102ADD894C62CAD9,Une lame de broyeur.,
B17A5B2B4F96B2B0CD5C869C02D2958F,Une lame de broyeur.,
F10D711647F9811D0D8CD3B56FC3F87A,Un broyeur.,
7A04BE0B46A5D583C45DB5856FA9BF13,Un poignée pour augmenter la stabilité des fusils.,
A96F964145F588F4529426A5FB7438BB,"Un magasin d'armes et un terrain de tir. Pourrait être utile pendant une apocalypse zombie.",
E32D5ECB4D8C8DDEA4DCDA967C275135,Un sèche-cheveux.,
6C286D674130A4B7E400A6983C331584,"La moitié d'un artichaut.",
63852B9248C25F851D22F7ABE613CA58,"La moitié d'un mangue.",
855D22DF4A04320609965DBE7A897448,"La moitié d'un oignon.",
A0AD7E1B4B8C2B0D6DB9BB9DAFABF0C7,"La moitié d'une pêche.",
992EA2D14C2B52C557B10FBFF519F300,"La moitié d'une poire.",
C7FBD3AA45369ABD0EFA6AB162805441,"La moitié d'une prune.",
31F6FCF74B60B69F0FA9BAB36E1F10F8,"La moitié d'un potirou.",
4005B29F4EDC0C8D0A94B2A52E817E10,"La moitié d'un avocat.",
FBE1BAB34A3C9A017523899C739E40FA,"Un hameau situé dans les monts Adirondack. Lyon Mountain prospérait autrefois grâce à son industrie minière florissante. Depuis que les opérations ont cessé à la fin des années 60, la vitalité de la ville a diminué, laissant ses mines abandonnées endormies, osant seulement les audacieux — ou les imprudents — à explorer.",
93DD5C8A424F2AD67669839C7E5ABAFF,Une poignée de morceaux de cristal.,
78C03C9D4C33ABC10CEE98971EAA3261,Une poignée de moules.,
1E5280B5410F979172E8F182201781F6,"Une poignée de gaines en plastique utiles pour l'isolation sur les petites pièces, particulièrement sur les électroniques.",
E47693B0404768966A33C48B05B92F41,"Une poignée de gaines en plastique utiles pour l'isolation sur les petites pièces, particulièrement sur les électroniques.",
C7C3D9E7470CD78538CBB282CD7348D0,Une poignée de scampis.,
2F5A1F6C48198211AE4B77AB7D55CDE1,"Un paquet de bougies d'allumage. Une pièce moteur essentielle pour une voiture.",
08E037B941B3134DBB8AF0A3E1C13211,"Une poignée de poudre instable qui est essentielle lors de la création d'explosifs.",
C0D402204412D42C046B9CB3C32A65A4,Un GPS portable.,
BC6CBD494A88094AC96EBF8B0F0A4EF0,Un GPS portable.,
DB1205F4474000BB7CD11E99D19DF6D7,"Un découpeur hydraulique portable. L'outil de coupe le plus efficace que vous trouverez.",
0212FECE40B9276D8AA43BAB561B945B,Un cintre utilisé pour ranger des chemises et des pantalons.,
419FB336432C3AFE0EC0B5A3881F9B09,"Une expérience difficile, parfois injuste, recommandée aux joueurs qui cherchent vraiment un défi et ne sont pas rebutés par les frustrations occasionnelles. Démarre le jeu en automne, à mi-chemin entre l'apocalypse et la fin de l'année.",
5BE046364A6290F73A6FCAB40D200EE7,"Une expérience plus difficile pour vous garder en alerte. Recommandée aux joueurs qui ont déjà une certaine expérience avec VEIN ou d'autres jeux de survie.",
64256DF442D243A3E5DFD9B5DF661F99,Un chapeau généralement porté par un shérif de comté.,
88327D8842B999DC500228A022F86030,Un chapeau généralement porté par un shérif de comté.,
B5137AE347123B8D789AD2AA809CCE70,"Un chapeau généralement porté par un agent d'état.",
FCE347D2411133A2F1DC6794FB984FEE,Un chapeau typiquement porté par les gardes forestiers.,
3827D646443901E6F1452DA980F433CA,Un combinaison hazmat généralement trouvée dans les lieux de quarantaine.,
ECA0797E43F255FDE5BC4485CFA6ADFF,Une atterie de voiture lourde. <cf><cf>Peut être installée dans un véhicule avec les outils appropriés.,
2E772D40424A93BBF812509AF2C4E141,"Un cylindre de gaz lourd. L'étiquette indique qu'il contient de l'oxygène.",
4FE5EBA74A649F7D507FCDBEA202AC86,Un modèle lourd du soleil.,
EE49588C47CC83731CF93D9DE8E2C22E,Une paire lourde de cisailles à boulons.,
A46FCB4C4D8A352DB73ABF949350CC50,Une paire lourde de pantalons de pompier.,
1E58BCD34C5B82A6ED5B21BA0BAF297E,Une imprimante lourde.,
FA996CDB4F5E42B2EB9BB8BFF2A041F5,"Un manteau d'hiver lourd, vous garde au chaud.",
81A5E14A401B6FD2596D2FA546CFB0B3,Un bâton en bois lourd.,
8FDD13674C46985C499859AC856C6D1F,Un bâton en bois lourd.,
A3449D484FF9403508E7AAA15E8CB325,Une veste lourde à 3 couches utilisée exclusivement par les pompiers. Protège bien contre les feux.,
5A7423A648ABF2B8B76AF494A9ADF1EF,Une lourde poêle en fonte.,
65E7F1E4453C6FB6997B4D87793CD908,Une lourde poêle en fonte.,
D11495C046C6D4FD51ADD8ADA5B68BCE,Une pagaie de kayak en fibres de verre lourde.,
2B703AB640B6BCA9A7DA3EA886BFAACC,Une grosse rame en bois cloutée.,
1F9822174423C3CE388DFC95558487F1,Un gros bûche en bois.,
FFBB90B740C811DA2C3123BC4BC87B7A,Une rame lourde en bois.,
51AE7C85435EEF2A3F214B8306026140,Un bâton lourd en bois.,
3D5344DD44D9CDD2BBC91B9A79A71FCA,Une longue barre en bois lourd. Renforcée avec une garniture métallique.,
F44EFDA3408510B84B34EA8184585AAF,"Un marteau osseux lourd, généralement utilisé à des fins médicales.",
D729BFB6457FCB88520731B26163F817,Une lourde pierre calcaire.,
1D44258148369A24D80397979FCD6C2D,"Un gilet de sécurité haute visibilité, généralement porté par les ouvriers en construction.",
536B682C4BFBB6C463BF799D0F8B55F4,Un microscope haute puissance.,
90B61BBD4991CD8C3F7A7EBADCF2084F,Un disque de hockey.,
9AE1F90D4F144E49CA4B92A3BCBE5EC2,Un bâton de hockey.,
B7F497DB4A4FABA9B69E7795F8845E2A,Une pique à crochet typiquement utilisée par les pompiers.,
D0A4A3D44016DB870EBE818CB54A3D47,"Un hot dog recouvert d'une sauce à la viande saucée qui est une spécialité à Plattsburgh, NY. Mais comment se fait la sauce ?",
C486CAEC45759CB272DE69AFEDAD6691,Un driver hydraulique. Le meilleur outil de conduite que vous trouverez.,
18B5D2D0424E21CB3FFDD883D9690C27,Une veste typiquement portée par un adjoint du comté.,
4CF40B01440EA345394D48A4E49484A5,Un manteau généralement porté par un shérif du comté.,
4186A5A548EB9F746B6F5B8D6D3631D3,"Une veste typiquement portée par un agent d'État.",
A9D35EFA475CD6702BFD118E2A3BBA5E,"Un pot de beurre d'arachide croquant.",
26DF7ED145C657EF9A4D4B866B2A5888,"Un pot de pâte d'hazelnuts.",
749D5BC64F95913CDD6EBFA7FABC0A25,"Un pot de marmelade d'orange faite maison.",
FA08425C42BDC76958B534B6AE54C84B,Un pot de mayonnaise.,
D173A02A46BA42F05A074A9853E9B6DE,"Un pot de confiture d'orange.",
7DC2A0D44B0A40087685AF9641CD82C8,"Un pot de beurre d'arachide lisse.",
4B172A9449675192C72CFFB99A6ADA61,Un pot de crème fraîche.,
